SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2579440,328206,Cash loans,NA,0,0,NA,NA,SATURDAY,14,Y,1,NA,NA,NA,XNA,Canceled,-158,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1499431,307460,Consumer loans,20824.515,244984.5,220482,24502.5,244984.5,SUNDAY,16,Y,1,0.10892709538766734,NA,NA,XAP,Approved,-305,XNA,XAP,NA,Repeater,Computers,POS,XNA,Stone,500,Consumer electronics,12,low_normal,POS household with interest,365243,-272,58,365243,365243,0
1862431,367908,Consumer loans,5915.7,45810,45400.5,4500,45810,WEDNESDAY,9,Y,1,0.09821362693578405,NA,NA,XAP,Approved,-1896,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,25,Connectivity,12,high,POS mobile with interest,365243,-1864,-1534,-1534,-1514,0
2592051,307589,Revolving loans,NA,0,0,NA,NA,FRIDAY,10,Y,1,NA,NA,NA,XAP,Canceled,-262,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
2360582,281469,Consumer loans,4752.045,47529,42772.5,4756.5,47529,FRIDAY,14,Y,1,0.10899158217279782,NA,NA,XAP,Approved,-2433,Non-cash from your account,XAP,Family,New,Consumer Electronics,POS,XNA,Stone,563,Consumer electronics,10,low_normal,POS household with interest,365243,-2402,-2132,-2132,-2123,0
1524146,307253,Cash loans,30600,967500,1107981,NA,967500,FRIDAY,12,Y,1,NA,NA,NA,XNA,Refused,-215,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
2797413,222653,Cash loans,NA,0,0,NA,NA,SATURDAY,9,Y,1,NA,NA,NA,XNA,Canceled,-219,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2251762,128345,Consumer loans,NA,134955,134955,0,134955,THURSDAY,19,Y,1,0,NA,NA,XAP,Unused offer,-459,Cash through the bank,CLIENT,NA,Repeater,Mobile,XNA,XNA,Country-wide,34,Connectivity,NA,XNA,POS mobile with interest,NA,NA,NA,NA,NA,NA
1265231,344358,Cash loans,NA,0,0,NA,NA,TUESDAY,9,Y,1,NA,NA,NA,XNA,Canceled,-533,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1849817,211901,Revolving loans,22500,450000,450000,NA,450000,SUNDAY,15,Y,1,NA,NA,NA,XAP,Approved,-641,XNA,XAP,NA,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-632,-595,365243,-503,-224,0
1615061,143958,Consumer loans,7896.06,80635.5,79758,8064,80635.5,SUNDAY,14,Y,1,0.10000260858223556,NA,NA,XAP,Approved,-2343,Cash through the bank,XAP,Unaccompanied,Refreshed,Audio/Video,POS,XNA,Stone,495,Consumer electronics,12,middle,POS household with interest,365243,-2312,-1982,-1982,-1979,1
1828783,201753,Revolving loans,13500,270000,270000,NA,270000,SATURDAY,3,Y,1,NA,NA,NA,XAP,Refused,-262,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,NA,NA,NA,NA,NA,NA
2398586,340214,Cash loans,NA,0,0,NA,NA,THURSDAY,8,Y,1,NA,NA,NA,XNA,Canceled,-53,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2410544,164649,Cash loans,5090.085,45000,47970,NA,45000,MONDAY,12,Y,1,NA,NA,NA,Urgent needs,Refused,-195,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),4,XNA,12,middle,Cash Street: middle,NA,NA,NA,NA,NA,NA
2844218,385039,Consumer loans,NA,93226.5,93226.5,0,93226.5,SATURDAY,18,Y,1,0,NA,NA,XAP,Unused offer,-30,Cash through the bank,CLIENT,NA,Repeater,Mobile,XNA,XNA,Country-wide,36,Connectivity,NA,XNA,POS mobile with interest,NA,NA,NA,NA,NA,NA
2035874,315539,Consumer loans,5044.68,25825.5,24741,4500,25825.5,SUNDAY,14,Y,1,0.16760401801953054,NA,NA,XAP,Approved,-1366,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,20,Connectivity,6,high,POS mobile with interest,365243,-1335,-1185,-1215,-1212,0
1466042,106322,Consumer loans,5113.125,71082,86094,0,71082,MONDAY,9,Y,1,0,NA,NA,XAP,Approved,-436,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,1000,Consumer electronics,24,middle,POS household with interest,365243,-405,285,365243,365243,0
2752151,151311,Cash loans,16059.285,67500,78552,NA,67500,SATURDAY,15,Y,1,NA,NA,NA,Urgent needs,Refused,-696,Cash through the bank,HC,"Spouse, partner",Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6,high,Cash Street: high,NA,NA,NA,NA,NA,NA
2257590,378178,Consumer loans,12428.55,175050,175050,0,175050,THURSDAY,5,Y,1,0,NA,NA,XAP,Approved,-1098,XNA,XAP,Unaccompanied,New,Vehicles,POS,XNA,Stone,35,Industry,24,high,POS other with interest,365243,-1059,-369,-369,-367,0
1340813,294126,Cash loans,NA,0,0,NA,NA,FRIDAY,17,Y,1,NA,NA,NA,XNA,Canceled,-146,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1142553,151682,Cash loans,NA,0,0,NA,NA,FRIDAY,13,Y,1,NA,NA,NA,XNA,Canceled,-157,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1801739,245915,Consumer loans,16610.265,89302.5,94018.5,0,89302.5,MONDAY,14,Y,1,0,NA,NA,XAP,Approved,-389,XNA,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,410,Furniture,6,low_normal,POS industry with interest,365243,-356,-206,-266,-264,0
1556778,281112,Consumer loans,13719.555,104661,118165.5,0,104661,SATURDAY,12,Y,1,0,NA,NA,XAP,Approved,-1107,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,1500,Consumer electronics,10,middle,POS household with interest,365243,-1076,-806,-806,-798,0
1252047,140625,Consumer loans,6177.42,50391,56209.5,0,50391,SUNDAY,18,Y,1,0,NA,NA,XAP,Approved,-1363,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,1200,Consumer electronics,14,high,POS household with interest,365243,-1332,-942,-1242,-1237,0
1095582,179176,Revolving loans,NA,0,0,NA,NA,THURSDAY,17,Y,1,NA,NA,NA,XAP,Canceled,-365,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
1836424,221496,Cash loans,NA,0,0,NA,NA,THURSDAY,13,Y,1,NA,NA,NA,XNA,Canceled,-258,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1552639,427563,Cash loans,NA,0,0,NA,NA,TUESDAY,13,Y,1,NA,NA,NA,XNA,Canceled,-496,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1323531,239529,Cash loans,17767.89,225000,254700,0,225000,TUESDAY,11,Y,1,0,NA,NA,XNA,Refused,-1981,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,high,Cash X-Sell: high,NA,NA,NA,NA,NA,NA
1732158,115411,Cash loans,NA,0,0,NA,NA,THURSDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-91,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2828890,248898,Revolving loans,11250,225000,225000,NA,225000,TUESDAY,11,Y,1,NA,NA,NA,XAP,Refused,-638,XNA,HC,NA,Repeater,XNA,Cards,walk-in,Channel of corporate sales,-1,XNA,0,XNA,Card Street,NA,NA,NA,NA,NA,NA
1793828,326713,Cash loans,8981.82,45000,46485,0,45000,WEDNESDAY,14,Y,1,0,NA,NA,XNA,Approved,-2318,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,100,XNA,6,high,Cash Street: high,365243,-2288,-2138,-2138,-2125,1
1855124,199704,Cash loans,NA,0,0,NA,NA,THURSDAY,17,Y,1,NA,NA,NA,XNA,Canceled,-230,XNA,XAP,NA,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1053410,210178,Consumer loans,12918.825,107919,106240.5,11250,107919,SUNDAY,9,Y,1,0.10428309290770514,NA,NA,XAP,Approved,-1914,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Stone,2107,Consumer electronics,12,high,POS household with interest,365243,-1883,-1553,-1553,-1550,0
2586837,360733,Consumer loans,11248.875,112500,101250,11250,112500,TUESDAY,14,Y,1,0.1089090909090909,NA,NA,XAP,Approved,-1377,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Stone,10,Clothing,10,low_normal,POS industry with interest,365243,-1346,-1076,-1076,-1071,0
1151998,445485,Consumer loans,7768.44,78705,70834.5,7870.5,78705,TUESDAY,15,Y,1,0.1089090909090909,NA,NA,XAP,Approved,-748,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,111,Consumer electronics,10,low_normal,POS household without interest,365243,-711,-441,-441,-428,0
1599875,120623,Consumer loans,9830.7,86733,95890.5,0,86733,SUNDAY,15,Y,1,0,NA,NA,XAP,Refused,-561,Cash through the bank,HC,NA,Refreshed,Consumer Electronics,POS,XNA,Country-wide,40,Consumer electronics,12,middle,POS household with interest,NA,NA,NA,NA,NA,NA
2836787,160246,Cash loans,14871.24,229500,254340,NA,229500,FRIDAY,9,Y,1,NA,NA,NA,XNA,Refused,-329,Cash through the bank,HC,NA,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,24,middle,Cash X-Sell: middle,NA,NA,NA,NA,NA,NA
1875018,327315,Consumer loans,6892.155,65520,72441,0,65520,TUESDAY,13,Y,1,0,NA,NA,XAP,Approved,-318,Cash through the bank,XAP,NA,Repeater,Construction Materials,POS,XNA,Stone,50,Construction,12,low_normal,POS industry with interest,365243,-286,44,-226,-222,0
2053266,212808,Cash loans,15203.43,229500,301536,NA,229500,FRIDAY,6,Y,1,NA,NA,NA,XNA,Approved,-705,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30,middle,Cash X-Sell: middle,365243,-675,195,-555,-549,1
1185169,427543,Consumer loans,11935.125,85500,107041.5,0,85500,MONDAY,11,Y,1,0,NA,NA,XAP,Approved,-1229,XNA,XAP,Family,New,Audio/Video,POS,XNA,Stone,50,Consumer electronics,12,high,POS household with interest,365243,-1197,-867,-867,-859,0
1469000,141513,Consumer loans,13222.71,129600,129600,0,129600,SATURDAY,8,Y,1,0,NA,NA,XAP,Approved,-46,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Regional / Local,50,Clothing,12,middle,POS industry with interest,365243,-16,314,365243,365243,0
2264661,272777,Consumer loans,NA,17055,17055,0,17055,MONDAY,13,Y,1,0,NA,NA,XAP,Refused,-1355,Cash through the bank,HC,NA,Repeater,Mobile,XNA,XNA,Country-wide,26,Connectivity,NA,XNA,POS mobile with interest,NA,NA,NA,NA,NA,NA
2812997,363139,Consumer loans,31555.755,128207.25,117940.5,25643.25,128207.25,FRIDAY,13,Y,1,0.19450550953395107,NA,NA,XAP,Approved,-962,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,4,middle,POS mobile without interest,365243,-931,-841,-841,-834,0
1970993,374984,Cash loans,55890.45,1732500,1732500,NA,1732500,SATURDAY,13,Y,1,NA,NA,NA,XNA,Refused,-332,XNA,HC,NA,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,60,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
1102051,247606,Consumer loans,6265.665,124870.5,138928.5,0,124870.5,FRIDAY,15,Y,1,0,NA,NA,XAP,Approved,-933,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,1700,Consumer electronics,24,low_action,POS household without interest,365243,-902,-212,-212,-210,0
2518090,242653,Cash loans,49436.19,1246500,1246500,NA,1246500,SUNDAY,12,Y,1,NA,NA,NA,XNA,Approved,-782,XNA,XAP,Family,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,36,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
2635873,211406,Consumer loans,5236.425,42021,38376,6750,42021,MONDAY,11,Y,1,0.16290749537658192,NA,NA,XAP,Approved,-528,XNA,XAP,NA,New,Mobile,POS,XNA,Regional / Local,20,Connectivity,10,high,POS mobile with interest,365243,-474,-204,-234,-228,0
2676807,155165,Cash loans,13069.26,225000,254700,NA,225000,FRIDAY,8,Y,1,NA,NA,NA,Repairs,Refused,-62,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,low_action,Cash Street: low,NA,NA,NA,NA,NA,NA
2598189,442778,Cash loans,28873.17,450000,491580,NA,450000,WEDNESDAY,15,Y,1,NA,NA,NA,XNA,Approved,-735,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-705,-15,-675,-667,1
1484232,305401,Revolving loans,NA,0,0,NA,NA,SUNDAY,12,Y,1,NA,NA,NA,XAP,Canceled,-257,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
2179743,136521,Cash loans,8797.77,45000,46485,NA,45000,TUESDAY,10,Y,1,NA,NA,NA,XNA,Approved,-399,Cash through the bank,XAP,NA,Repeater,XNA,Cash,x-sell,Regional / Local,42,Consumer electronics,6,middle,Cash X-Sell: middle,365243,-369,-219,-219,-212,1
2594973,356644,Cash loans,25409.745,450000,545040,NA,450000,SUNDAY,13,Y,1,NA,NA,NA,XNA,Refused,-154,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48,middle,Cash X-Sell: middle,NA,NA,NA,NA,NA,NA
2264546,170623,Cash loans,15432.3,585000,585000,NA,585000,TUESDAY,7,Y,1,NA,NA,NA,Wedding / gift / holiday,Refused,-34,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,60,low_action,Cash Street: low,NA,NA,NA,NA,NA,NA
2688489,151636,Revolving loans,11250,225000,225000,NA,225000,TUESDAY,10,Y,1,NA,NA,NA,XAP,Refused,-756,XNA,SCOFR,NA,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,NA,NA,NA,NA,NA,NA
1498257,139663,Cash loans,NA,0,0,NA,NA,TUESDAY,9,Y,1,NA,NA,NA,XNA,Canceled,-164,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2281737,417642,Cash loans,14455.395,135000,182956.5,NA,135000,MONDAY,18,Y,1,NA,NA,NA,Repairs,Refused,-429,Cash through the bank,HC,NA,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,high,Cash Street: high,NA,NA,NA,NA,NA,NA
2375469,363667,Revolving loans,2250,45000,45000,NA,45000,WEDNESDAY,8,Y,1,NA,NA,NA,XAP,Refused,-289,XNA,HC,Unaccompanied,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),50,XNA,0,XNA,Card Street,NA,NA,NA,NA,NA,NA
1743170,166671,Consumer loans,4220.55,36990,36990,0,36990,FRIDAY,16,Y,1,0,NA,NA,XAP,Approved,-2657,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Stone,50,Consumer electronics,12,high,POS household with interest,365243,-2621,-2291,-2291,-2284,0
2591958,181221,Consumer loans,2530.17,26181,21681,4500,26181,MONDAY,14,Y,1,0.1871933497921809,NA,NA,XAP,Refused,-2556,Cash through the bank,SCO,Children,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,12,low_normal,POS mobile with interest,NA,NA,NA,NA,NA,NA
2080546,213648,Cash loans,18465.435,202500,222547.5,0,202500,TUESDAY,10,Y,1,0,NA,NA,XNA,Approved,-2065,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,high,Cash Street: high,365243,-2035,-1525,-1675,-1668,1
2438940,153791,Consumer loans,3338.91,32719.5,36459,0,32719.5,FRIDAY,10,Y,1,0,NA,NA,XAP,Approved,-357,Cash through the bank,XAP,NA,Repeater,Audio/Video,POS,XNA,Regional / Local,100,Consumer electronics,12,low_action,POS household without interest,365243,-326,4,-146,-138,0
2734116,454738,Cash loans,20254.365,225000,254700,NA,225000,FRIDAY,14,Y,1,NA,NA,NA,XNA,Refused,-785,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Country-wide,20,Connectivity,24,high,Cash Street: high,NA,NA,NA,NA,NA,NA
2289805,391084,Consumer loans,4619.7,41215.5,32215.5,9000,41215.5,MONDAY,10,Y,1,0.2378187376549642,NA,NA,XAP,Refused,-1976,Cash through the bank,SCO,Family,Refreshed,Consumer Electronics,POS,XNA,Country-wide,2000,Consumer electronics,8,middle,POS household with interest,NA,NA,NA,NA,NA,NA
1223973,248697,Cash loans,NA,0,0,NA,NA,WEDNESDAY,10,Y,1,NA,NA,NA,XNA,Canceled,-126,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2327872,158793,Consumer loans,4750.155,24902.055,23296.5,2703.555,24902.055,TUESDAY,11,Y,1,0.11324657477560222,NA,NA,XAP,Approved,-1351,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Regional / Local,40,Connectivity,6,high,POS mobile with interest,365243,-1313,-1163,-1163,-1143,0
2241899,184331,Revolving loans,10125,202500,202500,NA,202500,SATURDAY,14,Y,1,NA,NA,NA,XAP,Approved,-326,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Stone,100,Auto technology,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
2093453,277699,Cash loans,NA,0,0,NA,NA,THURSDAY,9,Y,1,NA,NA,NA,XNA,Canceled,-390,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1098828,108291,Cash loans,NA,0,0,NA,NA,TUESDAY,9,Y,1,NA,NA,NA,XNA,Canceled,-149,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1949500,401449,Cash loans,45704.205,731462.445,781668.945,NA,731462.445,WEDNESDAY,11,Y,1,NA,NA,NA,XNA,Approved,-807,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash Street: middle,365243,-777,-87,-87,-82,1
1897464,314922,Consumer loans,3768.39,19566,18481.5,1957.5,19566,MONDAY,12,Y,1,0.10430527200672508,NA,NA,XAP,Approved,-1774,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,1972,Consumer electronics,6,high,POS household with interest,365243,-1743,-1593,-1593,-1586,0
1915589,360628,Consumer loans,7145.19,76027.5,68422.5,7605,76027.5,SUNDAY,9,Y,1,0.10894132206946648,NA,NA,XAP,Approved,-606,XNA,XAP,NA,Repeater,Clothing and Accessories,POS,XNA,Stone,13,Clothing,12,middle,POS industry with interest,365243,-574,-244,-424,-417,0
1386032,137165,Consumer loans,9456.705,44365.5,35491.5,8874,44365.5,THURSDAY,20,Y,1,0.2178402751523757,NA,NA,XAP,Approved,-690,Cash through the bank,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,15,Connectivity,4,middle,POS mobile without interest,365243,-638,-548,-578,-575,0
2175243,205423,Cash loans,NA,0,0,NA,NA,SUNDAY,16,Y,1,NA,NA,NA,XNA,Canceled,-29,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1501526,437801,Cash loans,NA,0,0,NA,NA,THURSDAY,13,Y,1,NA,NA,NA,XNA,Canceled,-299,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1786649,102730,Consumer loans,NA,85455,85455,0,85455,TUESDAY,15,Y,1,0,NA,NA,XAP,Unused offer,-2155,Cash through the bank,CLIENT,Children,Repeater,Computers,XNA,XNA,Stone,2500,Consumer electronics,NA,XNA,POS household with interest,NA,NA,NA,NA,NA,NA
2195014,130213,Consumer loans,NA,66825,66825,0,66825,TUESDAY,13,Y,1,0,NA,NA,XAP,Unused offer,-1068,Cash through the bank,CLIENT,NA,Repeater,Mobile,XNA,XNA,Country-wide,29,Connectivity,NA,XNA,POS mobile with interest,NA,NA,NA,NA,NA,NA
2833017,455258,Consumer loans,6458.265,66015,59413.5,6601.5,66015,THURSDAY,10,Y,1,0.1089090909090909,NA,NA,XAP,Approved,-2884,Cash through the bank,XAP,NA,New,Other,POS,XNA,Stone,30,Industry,12,high,POS other with interest,365243,-2847,-2517,-2517,-2510,0
1718113,326220,Consumer loans,7383.78,73845,66460.5,7384.5,73845,THURSDAY,15,Y,1,0.1089090909090909,NA,NA,XAP,Approved,-2900,Cash through the bank,XAP,NA,New,Consumer Electronics,POS,XNA,Stone,179,Consumer electronics,10,low_normal,POS household without interest,365243,-2868,-2598,-2598,-2582,0
1314277,364831,Consumer loans,12068.28,91435.5,99481.5,0,91435.5,MONDAY,14,Y,1,0,NA,NA,XAP,Approved,-793,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,200,Consumer electronics,10,middle,POS household with interest,365243,-762,-492,-582,-577,0
2213133,207845,Cash loans,NA,0,0,NA,NA,THURSDAY,14,Y,1,NA,NA,NA,XNA,Canceled,-123,XNA,XAP,NA,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2611011,248599,Revolving loans,22500,0,450000,NA,NA,FRIDAY,4,Y,1,NA,NA,NA,XAP,Approved,-993,XNA,XAP,NA,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-987,-934,365243,-752,-64,0
1105864,239248,Cash loans,12915.945,112500,119925,NA,112500,FRIDAY,8,Y,1,NA,NA,NA,XNA,Approved,-521,Cash through the bank,XAP,NA,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-491,-161,-221,-211,1
1101129,220773,Cash loans,17504.055,135000,142425,NA,135000,FRIDAY,12,Y,1,NA,NA,NA,XNA,Approved,-2735,XNA,XAP,NA,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,10,middle,Cash Street: middle,365243,-2705,-2435,-2435,-2425,1
1065767,201152,Cash loans,NA,0,0,NA,NA,MONDAY,7,Y,1,NA,NA,NA,XNA,Canceled,-292,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1213376,360416,Consumer loans,2333.52,24300,21870,2430,24300,THURSDAY,15,Y,1,0.1089090909090909,NA,NA,XAP,Approved,-1825,XNA,XAP,NA,New,Audio/Video,POS,XNA,Regional / Local,59,Consumer electronics,12,middle,POS household with interest,365243,-1783,-1453,-1453,-1444,0
1096660,256763,Cash loans,NA,0,0,NA,NA,TUESDAY,11,Y,1,NA,NA,NA,XNA,Canceled,-361,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2684147,401175,Cash loans,6344.505,72000,79128,NA,72000,MONDAY,8,Y,1,NA,NA,NA,XNA,Refused,-702,XNA,HC,NA,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,18,middle,Cash X-Sell: middle,NA,NA,NA,NA,NA,NA
1142792,363854,Cash loans,NA,0,0,NA,NA,WEDNESDAY,14,Y,1,NA,NA,NA,XNA,Canceled,-182,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2749245,130534,Consumer loans,17224.155,201091.5,180981,20110.5,201091.5,TUESDAY,17,Y,1,0.10891640237042705,NA,NA,XAP,Approved,-875,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,550,Consumer electronics,12,low_normal,POS household with interest,365243,-844,-514,-574,-569,0
1311716,109812,Consumer loans,7781.715,74025,52767,24525,74025,SUNDAY,12,Y,1,0.34557204556040144,NA,NA,XAP,Approved,-1674,Cash through the bank,XAP,Children,Repeater,Clothing and Accessories,POS,XNA,Regional / Local,942,Clothing,8,middle,POS industry with interest,365243,-1643,-1433,-1493,-1485,0
1006738,310700,Consumer loans,4212,16200,16200,0,16200,SATURDAY,7,Y,1,0,NA,NA,XAP,Approved,-1242,XNA,XAP,NA,New,Clothing and Accessories,POS,XNA,Stone,54,Clothing,4,low_action,POS industry with interest,365243,-1208,-1118,-1118,-1094,0
1962659,382418,Consumer loans,10638.99,43555.5,51741,0,43555.5,SUNDAY,14,Y,1,0,NA,NA,XAP,Approved,-556,XNA,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,6,high,POS mobile with interest,365243,-524,-374,-404,-390,0
